	CURIE	counts
554	NCBITAXON:35554	19
555	NCBITAXON:359391	2
556	NCBITAXON:36080	3
557	NCBITAXON:362663	1
558	NCBITAXON:362933	1
559	NCBITAXON:36329	109
560	NCBITAXON:364106	1
561	NCBITAXON:36651	1
562	NCBITAXON:367110	28
563	NCBITAXON:367775	3
564	NCBITAXON:367830	7
565	NCBITAXON:36855	1
566	NCBITAXON:370354	2
567	NCBITAXON:370355	4
568	NCBITAXON:375	2
569	NCBITAXON:375451	2
570	NCBITAXON:37623	1
571	NCBITAXON:37653	3
572	NCBITAXON:376619	3
573	NCBITAXON:37727	1
574	NCBITAXON:37762	1
575	NCBITAXON:37769	1
576	NCBITAXON:379067	3
577	NCBITAXON:379508	2
578	NCBITAXON:380704	1
579	NCBITAXON:38313	2
580	NCBITAXON:383379	5
581	NCBITAXON:388919	3
582	NCBITAXON:391038	1
583	NCBITAXON:39152	3
584	NCBITAXON:391619	1
585	NCBITAXON:392613	3
586	NCBITAXON:39291	2
587	NCBITAXON:393130	1
588	NCBITAXON:393283	1
589	NCBITAXON:39416	3
590	NCBITAXON:396	2
591	NCBITAXON:39960	1
592	NCBITAXON:399726	2
593	NCBITAXON:400087	1
594	NCBITAXON:402676	1
595	NCBITAXON:40296	1
596	NCBITAXON:40324	4
597	NCBITAXON:403673	5
598	NCBITAXON:403677	4
599	NCBITAXON:40472	1
600	NCBITAXON:405212	2
601	NCBITAXON:405955	1
602	NCBITAXON:407148	1
603	NCBITAXON:408	2
604	NCBITAXON:408170	8
605	NCBITAXON:412133	4
606	NCBITAXON:413071	1
607	NCBITAXON:413949	3
608	NCBITAXON:413997	1
609	NCBITAXON:418459	3
610	NCBITAXON:41857	2
611	NCBITAXON:41882	2
612	NCBITAXON:419481	1
613	NCBITAXON:419947	1
614	NCBITAXON:420245	4
615	NCBITAXON:420336	1
616	NCBITAXON:420662	1
617	NCBITAXON:42197	4
618	NCBITAXON:42253	1
619	NCBITAXON:42374	6
620	NCBITAXON:425011	5
621	NCBITAXON:425264	1
622	NCBITAXON:425265	2
623	NCBITAXON:426428	3
