	CURIE	counts
1233	MONDO0020066	1
1234	MONDO0020077	1
1235	MONDO0020124	1
1236	MONDO0020153	1
1237	MONDO0020311	74
1238	MONDO0020323	3
1239	MONDO0020466	4
1240	MONDO0020487	1
1241	MONDO0020560	18
1242	MONDO0020563	5
1243	MONDO0020579	486
1244	MONDO0020640	56
1245	MONDO0020696	8
1246	MONDO0020721	1
1247	MONDO0020732	108
1248	MONDO0020761	1
1249	MONDO0020920	8
1250	MONDO0021042	2710
1251	MONDO0021043	5
1252	MONDO0021060	6
1253	MONDO0021074	1
1254	MONDO0021081	1
1255	MONDO0021104	146
1256	MONDO0021115	1
1257	MONDO0021178	3
1258	MONDO0021201	75
1259	MONDO0021317	1
1260	MONDO0021337	1
1261	MONDO0021343	1
1262	MONDO0021353	2
1263	MONDO0021431	1
1264	MONDO0021569	1
1265	MONDO0021632	36
1266	MONDO0021637	18
1267	MONDO0022430	1
1268	MONDO0022578	1070
1269	MONDO0023249	1
1270	MONDO0024271	3
1271	MONDO0024327	1078
1272	MONDO0024332	21
1273	MONDO0024333	6
1274	MONDO0024376	1
1275	MONDO0024419	7
1276	MONDO0024516	1
1277	MONDO0024644	233
1278	MONDO0024880	1
1279	MONDO0024883	88
1280	MONDO0025149	12
1281	MONDO0026777	6
1282	MONDO0031421	1
1283	MONDO0037748	5
1284	MONDO0040679	235
1285	MONDO0040732	1
1286	MONDO0041052	10
1287	MONDO0041448	1
1288	MONDO0042233	6
1289	MONDO0043479	1
1290	MONDO0043589	15
1291	MONDO0043653	9
1292	MONDO0043797	420
1293	MONDO0044079	1
1294	MONDO0044212	2
1295	MONDO0044339	1
1296	MONDO0044751	8
1297	MONDO0044907	5
1298	MONDO0044925	2
1299	MONDO0100062	2
1300	MONDO0100081	244
1301	MONDO0100100	1
1302	MONDO0100116	109
1303	MONDO0100118	9
1304	MONDO0100130	9
1305	MONDO0100147	1
1306	MONDO0100163	47
1307	MONDO0100222	2
1308	MONDO0100233	1
1309	MONDO0100288	32
1310	MONDO0100316	2
1311	MONDO0100317	2
1312	MONDO0100338	199
1313	MONDO0100342	111
1314	MONDO0100345	26
1315	MONDO0100430	3
1316	MONDO0100431	41
1317	MONDO0100491	1
1318	MONDO0700126	68
1319	MONDO0800029	2
1320	MONDO0800106	16
1321	MONDO0800198	10
1322	MONDO0810000	91
1323	MONDO0850292	19
1324	MONDO0850306	5
1325	MONDO0850345	1
1326	MeSHC000597569	19
1327	MeSHC000598645	89
1328	MeSHC000598744	22
1329	MeSHC000600608	1
1330	MeSHC000604661	12
1331	MeSHC000626124	8
1332	MeSHC000626393	2
1333	MeSHC000629404	87
1334	MeSHC000630779	1
1335	MeSHC000631768	1
1336	MeSHC000631847	60
1337	MeSHC000633744	2
1338	MeSHC000654764	35
1339	MeSHC000655084	25
1340	MeSHC000655292	3
1341	MeSHC000655384	1
1342	MeSHC000656784	2
1343	MeSHC000656785	3
1344	MeSHC000656824	2
1345	MeSHC000656845	11
1346	MeSHC000656864	28
1347	MeSHC000656865	651
1348	MeSHC000656884	1
1349	MeSHC000656885	5
1350	MeSHC000656904	3
1351	MeSHC000656905	4
1352	MeSHC000656924	3
1353	MeSHC000656944	4
1354	MeSHC000656945	2
1355	MeSHC000656947	10
1356	MeSHC000656948	2
1357	MeSHC000656949	6
1358	MeSHC000656964	14
1359	MeSHC483999	200
1360	MeSHC484001	1
1361	MeSHC531600	3
1362	MeSHC531601	1
1363	MeSHC531604	41
1364	MeSHC531609	21
1365	MeSHC531617	6
1366	MeSHC531621	1
1367	MeSHC531633	8
1368	MeSHC531639	1
1369	MeSHC531642	1
1370	MeSHC531647	2
1371	MeSHC531649	1
1372	MeSHC531651	1
1373	MeSHC531654	1
1374	MeSHC531673	10
1375	MeSHC531691	7
1376	MeSHC531700	7
1377	MeSHC531720	8
1378	MeSHC531729	1
1379	MeSHC531732	13
1380	MeSHC531735	1
1381	MeSHC531736	21
1382	MeSHC531743	1
1383	MeSHC531754	1
1384	MeSHC531755	5
1385	MeSHC531760	3
1386	MeSHC531762	3
1387	MeSHC531766	5
1388	MeSHC531774	1
1389	MeSHC531777	2
1390	MeSHC531782	65
1391	MeSHC531783	7
1392	MeSHC531816	19
1393	MeSHC531821	164
1394	MeSHC531834	20
1395	MeSHC531835	20
1396	MeSHC531841	17
1397	MeSHC531844	16
1398	MeSHC531847	7
1399	MeSHC531849	1
1400	MeSHC531854	30
1401	MeSHC535269	3
1402	MeSHC535272	2
1403	MeSHC535274	11
1404	MeSHC535276	3
1405	MeSHC535280	10
1406	MeSHC535281	1
1407	MeSHC535282	10
1408	MeSHC535287	4
1409	MeSHC535288	2
1410	MeSHC535289	5
1411	MeSHC535295	4
1412	MeSHC535296	24
1413	MeSHC535297	11
1414	MeSHC535298	71
1415	MeSHC535300	5
1416	MeSHC535301	16
1417	MeSHC535302	2
1418	MeSHC535306	15
1419	MeSHC535308	5
1420	MeSHC535310	116
1421	MeSHC535311	3
1422	MeSHC535313	11
1423	MeSHC535314	6
1424	MeSHC535317	2
1425	MeSHC535318	14
1426	MeSHC535319	9
1427	MeSHC535321	1
1428	MeSHC535323	1
1429	MeSHC535325	8
1430	MeSHC535326	72
1431	MeSHC535330	2
1432	MeSHC535331	16
1433	MeSHC535332	1
1434	MeSHC535334	26
1435	MeSHC535336	1
1436	MeSHC535337	25
1437	MeSHC535338	57
1438	MeSHC535342	43
1439	MeSHC535343	1
1440	MeSHC535349	6
1441	MeSHC535351	2
1442	MeSHC535354	1
1443	MeSHC535355	2
1444	MeSHC535357	1
1445	MeSHC535358	3
1446	MeSHC535365	1
1447	MeSHC535375	2
1448	MeSHC535376	3
1449	MeSHC535377	2
1450	MeSHC535378	7
1451	MeSHC535380	1
1452	MeSHC535382	5
1453	MeSHC535384	2
1454	MeSHC535386	11
1455	MeSHC535387	61
1456	MeSHC535388	33
1457	MeSHC535392	1
1458	MeSHC535393	12
1459	MeSHC535395	21
1460	MeSHC535396	9
1461	MeSHC535397	1
1462	MeSHC535406	1
1463	MeSHC535408	1
1464	MeSHC535413	1
1465	MeSHC535416	1
1466	MeSHC535418	3
1467	MeSHC535419	3
1468	MeSHC535420	2
1469	MeSHC535421	22
1470	MeSHC535424	5
1471	MeSHC535427	16
1472	MeSHC535428	4
1473	MeSHC535432	4
1474	MeSHC535434	20
1475	MeSHC535435	1
1476	MeSHC535440	7
1477	MeSHC535441	1
1478	MeSHC535442	2
1479	MeSHC535448	1
1480	MeSHC535456	1
1481	MeSHC535459	1
1482	MeSHC535460	32
1483	MeSHC535463	1
1484	MeSHC535464	21
1485	MeSHC535466	2
1486	MeSHC535468	142
1487	MeSHC535469	4
1488	MeSHC535470	25
1489	MeSHC535471	12
1490	MeSHC535472	1
1491	MeSHC535473	79
1492	MeSHC535474	5
1493	MeSHC535475	6
1494	MeSHC535476	2
1495	MeSHC535477	12
1496	MeSHC535478	1
1497	MeSHC535480	6
1498	MeSHC535481	3
1499	MeSHC535483	9
1500	MeSHC535488	8
1501	MeSHC535499	17
1502	MeSHC535501	32
1503	MeSHC535502	9
1504	MeSHC535504	2
1505	MeSHC535506	13
1506	MeSHC535507	17
1507	MeSHC535508	29
1508	MeSHC535509	318
1509	MeSHC535516	45
1510	MeSHC535523	3
1511	MeSHC535525	6
1512	MeSHC535526	1
1513	MeSHC535531	112
1514	MeSHC535534	32
1515	MeSHC535536	1
1516	MeSHC535540	74
1517	MeSHC535541	11
1518	MeSHC535551	1
1519	MeSHC535553	4
1520	MeSHC535556	7
1521	MeSHC535557	53
1522	MeSHC535559	1
1523	MeSHC535563	97
1524	MeSHC535565	5
1525	MeSHC535566	7
1526	MeSHC535568	4
1527	MeSHC535569	859
1528	MeSHC535572	3
1529	MeSHC535576	5
1530	MeSHC535579	21
1531	MeSHC535580	2
1532	MeSHC535584	9
1533	MeSHC535586	1
1534	MeSHC535588	10
1535	MeSHC535589	8
1536	MeSHC535598	9
1537	MeSHC535600	4
1538	MeSHC535602	1
1539	MeSHC535607	105
1540	MeSHC535610	2
1541	MeSHC535611	1
1542	MeSHC535612	2
1543	MeSHC535618	34
1544	MeSHC535620	32
1545	MeSHC535621	6
1546	MeSHC535622	3
1547	MeSHC535627	3
1548	MeSHC535629	3
1549	MeSHC535630	1
1550	MeSHC535634	16
1551	MeSHC535636	2
1552	MeSHC535637	2
1553	MeSHC535638	1
1554	MeSHC535639	1
1555	MeSHC535642	2
1556	MeSHC535647	6
1557	MeSHC535648	34
1558	MeSHC535650	42
1559	MeSHC535651	1
1560	MeSHC535653	19
1561	MeSHC535655	36
1562	MeSHC535656	1
1563	MeSHC535657	3
1564	MeSHC535658	5
1565	MeSHC535661	4
1566	MeSHC535662	7
1567	MeSHC535664	1
1568	MeSHC535665	1
1569	MeSHC535666	1
1570	MeSHC535668	1
1571	MeSHC535672	2
1572	MeSHC535673	84
1573	MeSHC535675	14
1574	MeSHC535677	2
1575	MeSHC535679	25
1576	MeSHC535681	3
1577	MeSHC535682	42
1578	MeSHC535683	6
1579	MeSHC535684	8
1580	MeSHC535686	16
1581	MeSHC535687	49
1582	MeSHC535688	2
1583	MeSHC535689	12
1584	MeSHC535690	2
1585	MeSHC535692	2
1586	MeSHC535694	11
1587	MeSHC535700	147
1588	MeSHC535701	12
1589	MeSHC535702	2
1590	MeSHC535704	20
1591	MeSHC535705	7
1592	MeSHC535709	1
1593	MeSHC535714	1
1594	MeSHC535715	1
1595	MeSHC535716	1
1596	MeSHC535717	6
1597	MeSHC535718	6
1598	MeSHC535720	11
1599	MeSHC535721	5
1600	MeSHC535724	14
1601	MeSHC535726	3
1602	MeSHC535727	48
1603	MeSHC535729	121
1604	MeSHC535730	4
1605	MeSHC535731	16
1606	MeSHC535733	39
1607	MeSHC535736	1
1608	MeSHC535737	6
1609	MeSHC535738	2
1610	MeSHC535739	9
1611	MeSHC535740	7
1612	MeSHC535741	23
1613	MeSHC535742	20
1614	MeSHC535743	1
1615	MeSHC535744	1
1616	MeSHC535746	7
1617	MeSHC535747	4
1618	MeSHC535750	32
1619	MeSHC535752	1
1620	MeSHC535753	1
1621	MeSHC535758	10
1622	MeSHC535759	2
1623	MeSHC535761	42
1624	MeSHC535762	2
1625	MeSHC535764	2
1626	MeSHC535766	3
1627	MeSHC535773	16
1628	MeSHC535776	1
1629	MeSHC535779	1
1630	MeSHC535780	8
1631	MeSHC535781	73
1632	MeSHC535782	2
1633	MeSHC535787	2
1634	MeSHC535788	30
1635	MeSHC535792	1
1636	MeSHC535793	2
1637	MeSHC535797	2
1638	MeSHC535802	10
1639	MeSHC535803	17
1640	MeSHC535805	5
1641	MeSHC535807	35
1642	MeSHC535808	15
1643	MeSHC535810	18
1644	MeSHC535811	4
1645	MeSHC535812	1
1646	MeSHC535814	6
1647	MeSHC535815	1
1648	MeSHC535816	10
1649	MeSHC535817	17
1650	MeSHC535819	12
1651	MeSHC535824	1
1652	MeSHC535827	5
1653	MeSHC535828	13
1654	MeSHC535830	3
1655	MeSHC535833	57
1656	MeSHC535835	3
1657	MeSHC535836	28
1658	MeSHC535838	93
1659	MeSHC535841	7
1660	MeSHC535847	13
1661	MeSHC535850	71
1662	MeSHC535852	2
1663	MeSHC535853	4
1664	MeSHC535857	1
1665	MeSHC535858	296
1666	MeSHC535860	32
1667	MeSHC535861	11
1668	MeSHC535863	3
1669	MeSHC535864	1
1670	MeSHC535866	1
1671	MeSHC535869	3
1672	MeSHC535871	3
1673	MeSHC535874	1
1674	MeSHC535875	1
1675	MeSHC535879	1
1676	MeSHC535880	2
1677	MeSHC535881	2
1678	MeSHC535882	46
1679	MeSHC535883	21
1680	MeSHC535884	26
1681	MeSHC535885	2
1682	MeSHC535886	2
1683	MeSHC535887	86
1684	MeSHC535889	1
1685	MeSHC535890	1
1686	MeSHC535894	2
1687	MeSHC535895	10
1688	MeSHC535897	1
1689	MeSHC535898	2
1690	MeSHC535899	2
1691	MeSHC535900	5
1692	MeSHC535903	3
1693	MeSHC535904	6
1694	MeSHC535905	4
1695	MeSHC535906	1
1696	MeSHC535908	1
1697	MeSHC535909	3
1698	MeSHC535910	3
1699	MeSHC535911	1
1700	MeSHC535912	1
1701	MeSHC535915	1
1702	MeSHC535916	428
1703	MeSHC535918	189
1704	MeSHC535919	12
1705	MeSHC535922	29
1706	MeSHC535924	3
1707	MeSHC535929	2
1708	MeSHC535932	10
1709	MeSHC535933	9
1710	MeSHC535934	1
1711	MeSHC535935	2
1712	MeSHC535937	32
1713	MeSHC535939	7
1714	MeSHC535942	2
1715	MeSHC535943	4
1716	MeSHC535944	40
1717	MeSHC535950	6
1718	MeSHC535952	5
1719	MeSHC535955	2
1720	MeSHC535956	4
1721	MeSHC535959	3
1722	MeSHC535963	2
1723	MeSHC535964	9
1724	MeSHC535967	4
1725	MeSHC535968	3
1726	MeSHC535970	5
1727	MeSHC535973	1
1728	MeSHC535977	12
1729	MeSHC535978	3
1730	MeSHC535979	28
1731	MeSHC535981	1
1732	MeSHC535982	2
1733	MeSHC535983	2
1734	MeSHC535984	20
1735	MeSHC535988	5
1736	MeSHC535989	2
1737	MeSHC535990	1
1738	MeSHC535994	3
1739	MeSHC535996	1
1740	MeSHC536003	1
1741	MeSHC536004	8
1742	MeSHC536008	31
1743	MeSHC536013	1
1744	MeSHC536014	1
1745	MeSHC536015	3
1746	MeSHC536016	17
1747	MeSHC536017	3
1748	MeSHC536020	2
1749	MeSHC536021	1
1750	MeSHC536022	1
1751	MeSHC536025	7
1752	MeSHC536026	2
1753	MeSHC536029	34
1754	MeSHC536030	141
1755	MeSHC536038	10
1756	MeSHC536039	17
1757	MeSHC536041	1316
1758	MeSHC536042	36
1759	MeSHC536043	2
1760	MeSHC536044	37
1761	MeSHC536047	126
1762	MeSHC536050	75
1763	MeSHC536051	1
1764	MeSHC536053	3
1765	MeSHC536055	3
1766	MeSHC536056	1
1767	MeSHC536057	6
1768	MeSHC536058	10
1769	MeSHC536059	4
1770	MeSHC536062	1
1771	MeSHC536063	23
1772	MeSHC536065	4
1773	MeSHC536068	8
1774	MeSHC536075	6
1775	MeSHC536078	4
1776	MeSHC536079	3
1777	MeSHC536084	12
1778	MeSHC536085	84
1779	MeSHC536089	57
1780	MeSHC536093	2
1781	MeSHC536094	1
1782	MeSHC536096	26
1783	MeSHC536101	2
1784	MeSHC536103	3
1785	MeSHC536104	2
1786	MeSHC536106	135
1787	MeSHC536108	788
1788	MeSHC536109	5
1789	MeSHC536112	3
1790	MeSHC536116	8
1791	MeSHC536119	5
1792	MeSHC536122	37
1793	MeSHC536126	7
1794	MeSHC536129	5
1795	MeSHC536133	38
1796	MeSHC536135	5
1797	MeSHC536138	17
1798	MeSHC536139	2
1799	MeSHC536140	6
1800	MeSHC536141	1
1801	MeSHC536142	1
1802	MeSHC536143	37
1803	MeSHC536144	7
1804	MeSHC536148	2
1805	MeSHC536149	25
1806	MeSHC536150	2
1807	MeSHC536152	5
1808	MeSHC536155	3
1809	MeSHC536156	6
1810	MeSHC536157	1
1811	MeSHC536159	1
1812	MeSHC536161	5
1813	MeSHC536162	16
1814	MeSHC536163	1
1815	MeSHC536164	1
1816	MeSHC536166	3
1817	MeSHC536167	1
1818	MeSHC536168	22
1819	MeSHC536170	754
1820	MeSHC536171	3
1821	MeSHC536174	1
1822	MeSHC536176	8
1823	MeSHC536179	5
1824	MeSHC536181	3
1825	MeSHC536183	16
1826	MeSHC536184	21
1827	MeSHC536185	1
1828	MeSHC536187	16
1829	MeSHC536189	18
1830	MeSHC536190	6
1831	MeSHC536192	7
1832	MeSHC536193	2
1833	MeSHC536194	6
1834	MeSHC536195	39
1835	MeSHC536196	16
1836	MeSHC536198	4
1837	MeSHC536201	4
1838	MeSHC536202	1
1839	MeSHC536203	45
1840	MeSHC536207	9
1841	MeSHC536208	4
1842	MeSHC536209	52
1843	MeSHC536210	5
1844	MeSHC536211	28
1845	MeSHC536213	1
1846	MeSHC536214	126
1847	MeSHC536215	28
1848	MeSHC536217	2
1849	MeSHC536221	3
1850	MeSHC536223	49
1851	MeSHC536225	4
1852	MeSHC536227	1111
1853	MeSHC536229	6
1854	MeSHC536230	1
1855	MeSHC536231	31
1856	MeSHC536232	3
1857	MeSHC536238	1
1858	MeSHC536240	8
1859	MeSHC536243	9
1860	MeSHC536245	10
1861	MeSHC536246	29
1862	MeSHC536247	12
1863	MeSHC536252	9
1864	MeSHC536253	4
1865	MeSHC536259	2
1866	MeSHC536261	1
1867	MeSHC536265	2
1868	MeSHC536271	69
1869	MeSHC536272	10
1870	MeSHC536273	2
1871	MeSHC536275	15
1872	MeSHC536277	27
1873	MeSHC536281	8
1874	MeSHC536283	8
1875	MeSHC536286	3
1876	MeSHC536287	235
1877	MeSHC536288	9
1878	MeSHC536289	2
1879	MeSHC536291	1
1880	MeSHC536293	88
1881	MeSHC536297	14
1882	MeSHC536298	2
1883	MeSHC536300	4
1884	MeSHC536301	1
1885	MeSHC536302	1
1886	MeSHC536306	1
1887	MeSHC536309	160
1888	MeSHC536311	80
1889	MeSHC536312	1
1890	MeSHC536315	3
1891	MeSHC536318	2
1892	MeSHC536320	7
1893	MeSHC536321	6
1894	MeSHC536326	10
1895	MeSHC536329	37
1896	MeSHC536330	36
1897	MeSHC536333	1
1898	MeSHC536335	5
1899	MeSHC536338	18
1900	MeSHC536342	29
1901	MeSHC536344	2
1902	MeSHC536348	10
1903	MeSHC536349	1
1904	MeSHC536350	4
1905	MeSHC536351	258
1906	MeSHC536352	3
1907	MeSHC536353	26
1908	MeSHC536354	3
1909	MeSHC536356	39
1910	MeSHC536357	17
1911	MeSHC536358	5
1912	MeSHC536362	30
1913	MeSHC536368	1
1914	MeSHC536369	28
1915	MeSHC536370	4
1916	MeSHC536375	1
1917	MeSHC536376	2
1918	MeSHC536378	4
1919	MeSHC536380	15
1920	MeSHC536382	1
1921	MeSHC536384	10
1922	MeSHC536385	6
1923	MeSHC536386	1
1924	MeSHC536390	1
1925	MeSHC536391	273
1926	MeSHC536394	67
1927	MeSHC536395	254
1928	MeSHC536396	8
1929	MeSHC536397	9
1930	MeSHC536398	6
1931	MeSHC536399	12
1932	MeSHC536403	2
1933	MeSHC536404	18
1934	MeSHC536405	3
1935	MeSHC536406	2
1936	MeSHC536408	30
1937	MeSHC536409	1
1938	MeSHC536410	3
1939	MeSHC536411	15
1940	MeSHC536414	23
1941	MeSHC536415	46
1942	MeSHC536418	126
1943	MeSHC536423	3
1944	MeSHC536424	4
1945	MeSHC536425	1
1946	MeSHC536426	1
1947	MeSHC536428	3
1948	MeSHC536430	115
1949	MeSHC536434	1
1950	MeSHC536436	20
1951	MeSHC536438	17
1952	MeSHC536439	420
1953	MeSHC536444	8
1954	MeSHC536447	11
1955	MeSHC536449	2
1956	MeSHC536450	20
1957	MeSHC536453	2
1958	MeSHC536455	2
1959	MeSHC536456	8
1960	MeSHC536457	2
1961	MeSHC536458	2
1962	MeSHC536463	2
1963	MeSHC536467	30
1964	MeSHC536470	11
1965	MeSHC536471	10
1966	MeSHC536473	2
1967	MeSHC536474	2
1968	MeSHC536475	9
1969	MeSHC536476	1
1970	MeSHC536480	6
1971	MeSHC536482	30
1972	MeSHC536483	10
1973	MeSHC536485	4
1974	MeSHC536486	7
1975	MeSHC536487	1
1976	MeSHC536488	1
1977	MeSHC536490	1
1978	MeSHC536492	4
1979	MeSHC536494	271
1980	MeSHC536496	17
1981	MeSHC536498	52
1982	MeSHC536503	3
1983	MeSHC536506	72
1984	MeSHC536508	1
1985	MeSHC536510	3
1986	MeSHC536512	2
1987	MeSHC536514	9
1988	MeSHC536516	1
1989	MeSHC536517	2
1990	MeSHC536519	2
1991	MeSHC536522	62
1992	MeSHC536523	1
1993	MeSHC536525	1
1994	MeSHC536526	1
1995	MeSHC536527	2
1996	MeSHC536528	437
1997	MeSHC536530	85
1998	MeSHC536531	1
1999	MeSHC536534	5
2000	MeSHC536543	5
2001	MeSHC536549	4
2002	MeSHC536554	6
2003	MeSHC536556	2
2004	MeSHC536557	2
2005	MeSHC536558	2
2006	MeSHC536560	1
2007	MeSHC536561	15
2008	MeSHC536564	1
2009	MeSHC536566	1
2010	MeSHC536568	1
2011	MeSHC536573	5
2012	MeSHC536575	10
2013	MeSHC536582	1
2014	MeSHC536586	6
2015	MeSHC536590	16
2016	MeSHC536591	88
2017	MeSHC536594	1
2018	MeSHC536595	1
2019	MeSHC536598	11
2020	MeSHC536599	73
2021	MeSHC536600	9
2022	MeSHC536603	1
2023	MeSHC536606	2
2024	MeSHC536607	1
2025	MeSHC536610	3
2026	MeSHC536611	44
2027	MeSHC536612	1
2028	MeSHC536616	12
2029	MeSHC536620	1
2030	MeSHC536621	3
2031	MeSHC536623	1
2032	MeSHC536624	2
2033	MeSHC536629	18
2034	MeSHC536630	1
2035	MeSHC536632	21
2036	MeSHC536633	1
2037	MeSHC536637	11
2038	MeSHC536641	20
2039	MeSHC536642	3
2040	MeSHC536644	41
2041	MeSHC536647	19
2042	MeSHC536648	79
2043	MeSHC536649	7
2044	MeSHC536653	1
2045	MeSHC536654	7
2046	MeSHC536657	115
2047	MeSHC536658	1
2048	MeSHC536664	16
2049	MeSHC536665	4
2050	MeSHC536666	1
2051	MeSHC536670	6
2052	MeSHC536671	1
2053	MeSHC536672	5
2054	MeSHC536673	3
2055	MeSHC536677	85
2056	MeSHC536678	134
2057	MeSHC536681	16
2058	MeSHC536687	8
2059	MeSHC536688	1
2060	MeSHC536690	4
2061	MeSHC536693	41
2062	MeSHC536695	25
2063	MeSHC536696	1
2064	MeSHC536697	16
2065	MeSHC536702	2
2066	MeSHC536703	7
2067	MeSHC536704	4
2068	MeSHC536707	1
2069	MeSHC536708	15
2070	MeSHC536711	3
2071	MeSHC536712	1
2072	MeSHC536717	3
2073	MeSHC536718	14
2074	MeSHC536719	1
2075	MeSHC536722	1
2076	MeSHC536726	11
2077	MeSHC536729	4
2078	MeSHC536735	15
2079	MeSHC536736	7
2080	MeSHC536739	8
2081	MeSHC536742	1
2082	MeSHC536745	9
2083	MeSHC536748	2
2084	MeSHC536749	1
2085	MeSHC536750	14
2086	MeSHC536751	370
2087	MeSHC536752	1
2088	MeSHC536755	1
2089	MeSHC536759	1
2090	MeSHC536761	21
2091	MeSHC536762	5
2092	MeSHC536764	5
2093	MeSHC536766	46
2094	MeSHC536767	18
2095	MeSHC536769	15
2096	MeSHC536774	48
2097	MeSHC536775	6
2098	MeSHC536777	175
2099	MeSHC536778	472
2100	MeSHC536780	39
2101	MeSHC536783	2
2102	MeSHC536788	4
2103	MeSHC536801	102
2104	MeSHC536816	36
2105	MeSHC536818	1
2106	MeSHC536819	3
2107	MeSHC536820	7
2108	MeSHC536821	1
2109	MeSHC536823	1
2110	MeSHC536827	7
2111	MeSHC536830	75
2112	MeSHC536832	4
2113	MeSHC536833	12
2114	MeSHC536835	2
2115	MeSHC536836	4
2116	MeSHC536837	3
2117	MeSHC536840	3
2118	MeSHC536842	3
2119	MeSHC536845	1
2120	MeSHC536848	1
2121	MeSHC536852	1
2122	MeSHC536857	100
2123	MeSHC536858	6
2124	MeSHC536859	7
2125	MeSHC536861	1
2126	MeSHC536864	1
2127	MeSHC536865	1
2128	MeSHC536868	2
2129	MeSHC536875	324
2130	MeSHC536880	4
2131	MeSHC536881	1
2132	MeSHC536883	1
2133	MeSHC536887	1
2134	MeSHC536890	16
2135	MeSHC536892	3
2136	MeSHC536896	10
2137	MeSHC536897	6
2138	MeSHC536899	16
2139	MeSHC536900	1
2140	MeSHC536903	4
2141	MeSHC536905	21
2142	MeSHC536911	4
2143	MeSHC536914	3
2144	MeSHC536919	3
2145	MeSHC536920	99
2146	MeSHC536921	3
2147	MeSHC536922	3
2148	MeSHC536923	8
2149	MeSHC536924	7
2150	MeSHC536928	145
2151	MeSHC536936	15
2152	MeSHC536937	5
2153	MeSHC536938	4
2154	MeSHC536940	13
2155	MeSHC536942	9
2156	MeSHC536943	9
2157	MeSHC536946	3
2158	MeSHC536954	96
2159	MeSHC536956	34
2160	MeSHC536957	4
2161	MeSHC536959	1
2162	MeSHC536962	19
2163	MeSHC536965	42
2164	MeSHC536972	44
2165	MeSHC536974	7
2166	MeSHC536975	3
2167	MeSHC536977	4
2168	MeSHC536980	3
2169	MeSHC536987	105
2170	MeSHC536989	12
2171	MeSHC536990	12
2172	MeSHC536991	2
2173	MeSHC537004	5
2174	MeSHC537005	73
2175	MeSHC537006	11
2176	MeSHC537007	3
2177	MeSHC537008	8
2178	MeSHC537009	4
2179	MeSHC537013	6
2180	MeSHC537014	1
2181	MeSHC537015	5
2182	MeSHC537017	444
2183	MeSHC537020	1
2184	MeSHC537021	10
2185	MeSHC537023	1
2186	MeSHC537024	1
2187	MeSHC537025	12
2188	MeSHC537027	7
2189	MeSHC537032	1
2190	MeSHC537034	20
2191	MeSHC537036	2
2192	MeSHC537038	11
2193	MeSHC537045	12
2194	MeSHC537047	23
2195	MeSHC537048	1
2196	MeSHC537050	5
2197	MeSHC537052	1
2198	MeSHC537058	2
2199	MeSHC537062	47
2200	MeSHC537063	1
2201	MeSHC537064	1
2202	MeSHC537067	8
2203	MeSHC537068	2
2204	MeSHC537069	16
2205	MeSHC537070	1
2206	MeSHC537079	1
2207	MeSHC537080	1
2208	MeSHC537087	1
2209	MeSHC537088	9
2210	MeSHC537089	4
2211	MeSHC537090	8
2212	MeSHC537091	1
2213	MeSHC537092	2
2214	MeSHC537093	1
2215	MeSHC537097	1
2216	MeSHC537098	3
2217	MeSHC537102	16
2218	MeSHC537104	1
2219	MeSHC537111	2
2220	MeSHC537113	2
2221	MeSHC537115	4
2222	MeSHC537119	9
2223	MeSHC537131	2
2224	MeSHC537134	5
2225	MeSHC537136	5
2226	MeSHC537139	1
2227	MeSHC537142	1
2228	MeSHC537143	11
2229	MeSHC537145	28
2230	MeSHC537146	1
2231	MeSHC537147	85
2232	MeSHC537149	1
2233	MeSHC537150	26
2234	MeSHC537152	2
2235	MeSHC537153	56
2236	MeSHC537156	8
2237	MeSHC537157	2
2238	MeSHC537158	3
2239	MeSHC537160	99
2240	MeSHC537162	1
2241	MeSHC537163	5
2242	MeSHC537168	8
2243	MeSHC537169	1
2244	MeSHC537170	21
2245	MeSHC537171	6
2246	MeSHC537176	5
2247	MeSHC537177	17
2248	MeSHC537179	13
2249	MeSHC537180	52
2250	MeSHC537181	5
2251	MeSHC537182	341
2252	MeSHC537185	3
2253	MeSHC537186	1
2254	MeSHC537189	15
2255	MeSHC537194	5
2256	MeSHC537195	1
2257	MeSHC537196	7
2258	MeSHC537197	9
2259	MeSHC537202	2
2260	MeSHC537203	9
2261	MeSHC537205	1
2262	MeSHC537206	7
2263	MeSHC537207	2
2264	MeSHC537209	2
2265	MeSHC537213	1
2266	MeSHC537217	1
2267	MeSHC537218	1
2268	MeSHC537221	38
2269	MeSHC537225	1
2270	MeSHC537227	1
2271	MeSHC537228	1
2272	MeSHC537230	1
2273	MeSHC537232	2
2274	MeSHC537233	4
2275	MeSHC537235	2
2276	MeSHC537236	16
2277	MeSHC537238	7
2278	MeSHC537240	32
2279	MeSHC537241	31
2280	MeSHC537243	33
2281	MeSHC537244	15
2282	MeSHC537245	8
2283	MeSHC537246	1
2284	MeSHC537247	9
2285	MeSHC537248	2
2286	MeSHC537250	2
2287	MeSHC537254	1
2288	MeSHC537255	4
2289	MeSHC537258	22
2290	MeSHC537262	136
2291	MeSHC537267	37
2292	MeSHC537268	7
2293	MeSHC537269	1
2294	MeSHC537270	2
2295	MeSHC537271	9
2296	MeSHC537274	2
2297	MeSHC537277	308
2298	MeSHC537280	1
2299	MeSHC537283	4
2300	MeSHC537286	11
2301	MeSHC537288	4
2302	MeSHC537290	12
2303	MeSHC537291	3
2304	MeSHC537294	2
2305	MeSHC537295	3
